Caption,Platform,Search Query,Date of Collection,Link,Keyword Density (%),Readability Score,Caption Length,Hashtag Count,Hashtag Type,Post Timing,Sentiment Score,Caption Format,CTA Presence,Emphasis Style (%),Search Rank,Search Visibility
"mag umpisa ka na ng clothing business mo! ₱9X lang mauumpisahan mo na yan, message my shop for inquiries. #tshirts  #warehouse  #supplier  #factory  #wholesale  #tshirt  #fyp  ",TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@fangguangfactory/video/7502688269252021511?q=PH%20clothing%20brands%20online&t=1749784295637,5.26,58.42,19,7,5,13.707,0,1,1,3.45%,34,0
"It’s finally drop day. Set your alarm clocks for tonight at 8PM⏰ From ₱750, mamaya ₱594 nalang🥶#elevate  #clothingbrand  #localbrand  #localclothingbrand  ",TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@elevate.ph/video/7504608212222594311?q=PH%20clothing%20brands%20online&t=1749784295637,0,65.17,17,4,4,17.879,-0.71,1,1,12.66%,35,0
"With our first collection finalized, we set up a photoshoot to capture high-quality visuals for our website and daily posts. This drop features three collections: Legacy, Urban Requiem, and Venomfang.  Early access drops on March 10 at 8 PM—get 10% off for 24 hours using code EARLYACCESS10.  The official release goes live on March 31.  We’re just getting started. Stay tuned.   #gym  #gymwear  #gymwearaddicts  #gymwearph  #gymaddict  #gymlover  #gymlifestyle  #gymgoals  #gymlove  #gymwearaddict  #gymclothing  #gymclothes  #clothing  #clothingbrand  #clothingline  #venomfang  #legacy  #urbanrequiem  #lift  #liftmnl  #liftmanila  ",TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@liftmnl/video/7476831182768852231?q=PH%20clothing%20brands%20online&t=1749784295637,0,10.39,61,21,4,21.395,-0.335,1,1,9.55%,36,0
Affordable na mall brand? I gotchu!‼️#egojeansph,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@luwi0206/video/7481944458800483585?q=PH%20clothing%20brands%20online&t=1749784295637,0,45.65,6,1,2,16.107,0,1,0,18.75%,37,0
High Quality Clothing Shirt  #clothingbrand  #cashin  #tshirt  #oversizedshirt  #tiktokfinds  #outfit  #fyp,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@msfbrrshop/video/7485691321131322632?q=PH%20clothing%20brands%20online&t=1749784295637,25,54.73,4,7,4,18.426,0,1,0,16.67%,38,0
Shop LOKAL!!  - [ ] Localxgrounds clothing/shop Since 2020 Where Local merch dominates!  💯 Legit Local Clothing  -Premium quality Shirt-  Store located at • PJC building San Juan Mabini Extension Dinalupihan Bataan (In front of Jeep terminal going to Olongapo)  #localxgrounds  #wearlocal  #supportlocal  #streetstyleph  #localclothing  #clothingph  #localbrand,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@localgroundsph/video/7367956382374432005?q=PH%20clothing%20brands%20online&t=1749784295637,2.86,21.45,35,7,4,11.897,0.268,1,1,18.89%,39,0
Go get yours na sissy habang available😊 #basicfit  #basicshirt  #vneckshirt  #tiktoklive  #livehighlights,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@ajcfindss/video/7512072791819046151?q=PH%20clothing%20brands%20online&t=1749784295637,0,54.7,7,5,2,20.652,0.718,1,1,6.06%,40,0
Napaka Solid talaga🔥 #shirt #unisexshirt #porche #unisexwear #tiktokfashion #fashion,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@him_finds/video/7499003724015160583?q=PH%20clothing%20brands%20online&t=1749784295637,0,-21.81,3,6,3,15.408,-0.202,1,0,16.67%,41,0
"DBTK ""Cipher Logo"" Tee is still available in-store and on tiktok💚🧡🤍  LocalxGrounds clothing/shop Since 2020 where Local Merch dominates😎🤘  💯 Legit Local Clothing -Premium Quality Shirts-  Visit us at physical store Open 9am-6pm everyday‼️  📍PJC building San Juan Mabini Extension Dinalupihan Bataan (In front of Jeep terminal going to Olongapo)  #dbtk  #dbtkclothing  #dontblamethekids  #localxgrounds  #wearlocal  #supportlocal  #streetstyleph  #localclothing  #clothingph  #localbrand ",TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@localgroundsph/video/7495701215368482055?q=PH%20clothing%20brands%20online&t=1749784295637,2.04,6.89,49,10,4,17.818,0.921,1,1,17.18%,42,0
ig thriftshop recommendations | part 1  #igthrift  #thriftshop  #thriftstore  #thiftshopfinds  #thirftstorefinds  #ukay  #sustainability  #sustainablefashion  #menfashion  #tiktokfashion,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@eaveryvel/video/7374224872194526469?q=PH%20clothing%20brands%20online&t=1749784295637,0,32.56,5,10,4,9.314,0,1,0,3.03%,43,0
brand yang harus diambil ketika trifting #brandad  #thrift  #inspirasioutfit  #fypシ゚viral  #viral  #nike  #dickies  #capcut,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@junction.thrift1/video/7356265839529659654?q=PH%20clothing%20brands%20online&t=1749784295637,0,59.75,6,8,3,23.809,0,1,0,2.44%,44,0
HOOD 2 HOOD  𝙼𝙴𝙽𝙳𝙴𝚉 𝚁𝙳 𝙱𝙰𝙴𝚂𝙰 𝚀𝚄𝙴𝚉𝙾𝙽 𝙲𝙸𝚃𝚈 📍  🌐 𝙊𝙣𝙡𝙞𝙣𝙚 𝙨𝙝𝙤𝙥  www.shopee.ph/hood2hood 🛒 www.tiktok.com/@hood2hoodofficial 🛒  #Clothingshop  #H2H  #ClothingBrand  #Gengoland  #Hood,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@hood2hoodofficial/video/7482248915677383943?q=PH%20clothing%20brands%20online&t=1749784295637,0,32.5,12,5,4,11.788,0,1,0,55.95%,45,0
Nakakita ka na ba ng ganitong klaseng hoodie?🤦🏻‍♂️#elevate  #elevateph  #localclothingbrand  #localbrand  #clothingbrand,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@elevate.ph/video/7395902097738255636?q=PH%20clothing%20brands%20online&t=1749784295637,0,50.67,8,5,4,19.292,0,1,0,16.28%,46,0
"UNHNGD CO. ""Deserve Better"" Shirt is still available in-store and on tiktok👀❤️‍🔥  LocalxGrounds clothing/shop Since 2020 where Local Merch dominates🔥🔥  💯 Legit Local Clothing -Premium Quality Shirts-  Visit us at physical store Open 9am-6pm everyday‼️  📍PJC building San Juan Mabini Extension Dinalupihan Bataan (In front of Jeep terminal going to Olongapo)  #unhngd  #unhinged  #deservebetter   #localxgrounds  #wearlocal  #supportlocal  #streetstyleph  #localclothing  #clothingph  #localbrand ",TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@localgroundsph/video/7474890446435585298?q=PH%20clothing%20brands%20online&t=1749784295637,2,7.19,50,10,4,15.878,0.399,1,1,18.48%,47,0
agghh so busy have only been able to record in passing!!   (space skull pixie earrings are gifted)   #fashion  #outfit  #localbrand  #fashionph,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@maronnecruz/video/7497472102627413255?q=PH%20clothing%20brands%20online&t=1749784295637,0,60.19,17,4,5,12.351,0,1,0,5.00%,48,0
#underrated  #clothingbrand  #clothing  #ph,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@03underrated/video/7474133260927274257?q=PH%20clothing%20brands%20online&t=1749784295637,0,0,0,4,5,14.916,0,1,0,0.00%,49,0
FIT CHECK ☑️👕 | Thank you @jeush  of @Local Threads PH  🫶🏾 #fyp  #foryoupage  #viral  #Industriya  #bestlocalclothingbrand  #clothingstore  #tiktokshop  #localbrand  #localclothing  #workinaclothingstore  #supportsmallbusiness  #supportlocalph  #supportlocal  #dbtk  #dontblamethekids  #adayinmylife  #undrafted  #UND,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@industriyaclothingstore/video/7511632469574044944?q=PH%20clothing%20brands%20online&t=1749784295637,14.29,103.04,7,18,4,16.183,0.694,1,0,54.55%,50,0
"The First Adjustable Sweatpants in the Philippines🇵🇭 Dropping on June 14, 8PM😉 #elevate  #clothingbrand  #localbrand  #localclothingbrand  ",TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@elevate.ph/video/7513159109584227602?q=PH%20clothing%20brands%20online&t=1749784295637,0,60.71,12,4,4,18.91,0,1,0,17.91%,51,0
"Our daily routine. 🛒   📍Store location: MALOLOS, BULACAN  #store  #apparel  #adayinmylife  #industriya  #localbrand  #clothing  #clothingstore  #tiktokbusiness  #localbrands  #industriyaph  #philippinelocalbands  #clothingbrand  #highminds  #highmindsclothing  #prettiest  #UND  #undrafted1600  #offhigh  #offhighclothing  #dbtk  #dontblamethekids  ",TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@industriyaclothingstore/video/7468208247082618130?q=PH%20clothing%20brands%20online&t=1749784295637,0,6.36,7,21,4,15.706,0,1,0,40.43%,52,0
Hardest blaze shirt still available on our webstore. Link in bio.   #fyp  #clothingbrand  #hardestph  #streetwear  #couple,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@hardestph/video/7407645412502293761?q=PH%20clothing%20brands%20online&t=1749784295637,0,57.23,11,5,5,10.794,0,1,0,3.64%,53,0
"Visit us at 44 L. De Guzman St. Concepcion Uno, Marikina city.🔥 #fyp  #foryou  #clothingbrand  #nickautomatic  #localclothingbrandph  #xyzbca  ",TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@nck.atmtc/video/7288634154340699397?q=PH%20clothing%20brands%20online&t=1749784295637,0,46.61,12,6,4,17.719,-0.34,1,1,17.31%,54,0
Anyone interested?   #streetwearph  #phfashion  #outfit  #fashion  #clothingbrand  #lookingformodels,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@loveyourz.tokyo/video/7513096360304921874?q=PH%20clothing%20brands%20online&t=1749784295637,0,-48.99,2,6,5,14.851,0.402,1,0,11.76%,55,0
LIVE REPLAY 🤗 check our available item on yellow basket 👇 🛒🛒🛒 #tiktok  #clothingbrand  #standpointclothing  #artwear  #originaldesign  #original  #art  #silkscreen  #tiktokph  #katniel,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@standpointclothing/video/7308580873861909766?q=PH%20clothing%20brands%20online&t=1749784295637,0,37.9,9,10,4,11.776,0.421,1,1,30.00%,56,0
New design “Butterfly” Puff print boxy crop @everybodycallsmeja  @Nathan Garcia    #greatvibes  #greatvibesclothing  #localclothingbrandph  #ootd  #outfitsinspo  #streetwear,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@greatvibesclothing/video/7513179363894922503?q=PH%20clothing%20brands%20online&t=1749784295637,0,50.67,8,6,4,20.219,0,1,0,13.95%,57,0
Go get yours na sissy habang available😊 #basicfit  #basicshirt  #vneckshirt  #tiktoklive  #livehighlights,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@ajcfindss/video/7512072791819046151?q=PH%20clothing%20brands%20online&t=1749784295637,0,54.7,7,5,2,20.652,0.718,1,1,6.06%,58,0
HIGH QUALITY OVERSIZED SHIRT‼️ #shirt  #oversizedshirt  #tshirt  #clothing  #trend  #y2k  #qualityshirt  #trend,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@erickaaa1804/video/7438978159585905928?q=PH%20clothing%20brands%20online&t=1749784295637,0,33.58,4,8,5,21.243,0,1,0,100.00%,59,0
Replying to @P E R K'S SHOP  taong bayan na nagsabi na maganda talaga ang quality ng tshirt NA’To.✨👌 #tshirts  #tshirt  #coupletshirt  #sulit,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@jenyen19_shop/video/7504500681408122120?q=PH%20clothing%20brands%20online&t=1749784295637,0,52.27,18,4,2,10.926,0.814,1,0,20.25%,60,0
6:6 SALe SHIRT FROM @Buzzerbeater.clo  #tee  #shirt  #unisexshirt  #clothingbrand  #fyp  #clothing  #clothinghaul  #shirthack  #tshirt  #fypage  #newcollection,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@ja.terrible/video/7512789963830856978?q=PH%20clothing%20brands%20online&t=1749784295637,0,118.18,4,11,4,19.036,0,1,0,65.00%,61,0
GANDA NG GraphicShirt nato Solid ng Design 🔥#Graphic #SHIRT  #fy  #TSHIRTFORMEN  #Graphic #ClothingDesign,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@shopfindssph/video/7490821715304484114?q=PH%20clothing%20brands%20online&t=1749784295637,0,42.62,7,6,5,14.235,-0.202,1,0,32.43%,62,0
Support Local Series ft. @TUFFLOVE  🔥 . . .  . .  .  #ootd  #reeloftheday  #fashionreel  #longervideos  #styleinspiration  #fashionreel  #menfashion  #menstyle  #ootn  #fitcheck  #fashion  #fashiontiktok  #tiktokfashion  #tiktokmenfashion  #menfashiontiktok  #titkokmademebuyit  #learnontiktok,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@djmarxofficial/video/7441116779574758712?q=PH%20clothing%20brands%20online&t=1749784295637,0,54.73,4,17,4,15.562,0.077,1,0,14.29%,63,0
"Wag puro scroll... Simulan na ang negosyong matagal mo nang gusto! 🚀 For as low as ₱299 per shirt, pwede ka nang magka-sariling clothing brand with FREE labels, tags, at packaging!  📩 Message us now para malaman paano ka makakapagsimula — kahit walang malaking puhunan!  #ClothingBusinessPH #StartYourBrand #ProPrintsPH #NegosyoGoals #PuhunanTips #DTFPrinting #OwnYourBrand #AffordableBusiness #EntrepreneurLifePH #fyp  #fypage  #foryou  #fypシ゚  #fyppppppppppppppppppppppp  #fypp  #reels  #reel  #reelsvideoシ  #reelstiktok  #reelsvideo  #trend  #trending  #trendingvideo  #trendingsong  #Video  #videoviral  #videogames ",TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@proprints2025/video/7498336604998749458?q=PH%20clothing%20brands%20online&t=1749784295637,2.38,41.33,42,27,4,20.262,0.559,1,1,7.56%,64,0
Flies shirt Checkout na! Madaming available colors and sizes #fyp  #foryou,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@vintageclothingph/video/7437073822622190866?q=PH%20clothing%20brands%20online&t=1749784295637,0,56.7,9,2,1,18.08,0,1,1,7.69%,65,0
Acid wash ❤️ @everybodycallsmeja  @Nathan Garcia   #greatvibes  #greatvibesclothing  #localclothingbrandph  #outfitsinspo  #ootd,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@greatvibesclothing/video/7514998475919002887?q=PH%20clothing%20brands%20online&t=1749784295637,0,34.59,3,5,2,17.871,0.637,1,0,25.00%,66,0
SLEEP WALKERS is Available now! dm us on Fb:Snooze Clothing PH for orders! #views  #snoozeclothing  #trending  #fyp  #clothing  #viral  #clothingbrand,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@snoozeclothing.ww/video/7513937709757402375?q=PH%20clothing%20brands%20online&t=1749784295637,15.38,56.98,13,7,5,21.266,0,1,1,33.87%,67,0
Solid talaga ng GraphicClothing nato 🔥#fy #Spunky #Graphic #Shirt  #budolfindsfyp #Graphic #Tshirt,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@shopfindssph/video/7505421835438214418?q=PH%20clothing%20brands%20online&t=1749784295637,0,-1.28,5,7,5,22.5,-0.202,1,0,12.12%,68,0
Here's a quick view of our website 🤩  visit us at: goodiesclubph.com   #brand  #clothing  #clothingbrand  #shopify,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@goodiesclubph/video/7490525863352732946?q=PH%20clothing%20brands%20online&t=1749784295637,0,64.92,11,4,3,19.101,0,1,1,7.14%,69,0
Lakas maka yaman nang tshirts maganda tela di mainit cotton pa!  #tshirt  #shirt  #cottontshirt  #cottonshirt  #trendingfashion  #fyp  #tshirtformen  #tshirtforwomen,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@tiktokshop168168/video/7489227525478993159?q=PH%20clothing%20brands%20online&t=1749784295637,0,57.23,11,8,4,7.131,0,1,0,3.77%,70,0
"ang mura talaga neto dito, sa mall 990 to 😭😭😭  #cottonshirt  #shirt  ",TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@rhyvenrose/video/7505623231483612471?q=PH%20clothing%20brands%20online&t=1749784295637,0,66.1,9,2,3,11.527,-0.852,1,0,8.33%,71,0
Mall quality na ang damit natin mga boss 👌#LIVEhighlights  #TikTokLIVE  #LIVE  #fypシ  #tshirt  #fyp,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@cja.2018/video/7490471432246365458?q=PH%20clothing%20brands%20online&t=1749784295637,0,92.97,8,6,4,15.58,0.73,1,0,5.88%,72,0
#tshirt  #tiktokshirt  #outfittiktok  #mensfashiontips  #buy1get1✅  #cottonshirt  #buy1take1shirt,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@zhshop05/video/7498530570981379349?q=PH%20clothing%20brands%20online&t=1749784295637,0,0,0,7,2,10,0,1,0,100.00%,73,0
#Newmenswaffle  #fashion  #mensfashion,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@zaynehy/video/7490207788753341714?q=PH%20clothing%20brands%20online&t=1749784295637,0,0,0,3,4,8,0,1,0,0.00%,74,0
#menshirt  #cottonshirt  #tshirt  #tshirts,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@roycee.shop/video/7487885340812905735?q=PH%20clothing%20brands%20online&t=1749784295637,0,0,0,4,2,16.324,0,1,0,0.00%,75,0
#unisex  #shirt  #tshirt  #foryoupage  #foryou  #tiktokfinds,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@ukmccpuors/video/7471165536769019154?q=PH%20clothing%20brands%20online&t=1749784295637,0,0,0,6,5,14.968,0,1,0,0.00%,76,0
AYOKO SA BABAE NA PAPA SA LAHAT #tshirtformen  #streetwear  #oversizedshirt  #tshirts  #fyp,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@tiktokshop.ph1/video/7500683089119677714?q=PH%20clothing%20brands%20online&t=1749784295637,0,90.96,7,5,4,4.023,0,1,0,100.00%,77,0
New Arrivals Men’s Tshirt 100%Cotton Subrang Ganda ng quality kaya ano pa hinihintay niyo click niyo na c yellow basket para maka check out🤪🥰  Made In Bangladesh🇧🇩,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@ashleydm30gmail.com/video/7499518791739591954?q=PH%20clothing%20brands%20online&t=1749784295637,0,38.43,27,0,0,0.72,0.807,1,1,11.76%,78,0
OVERRUNS Branded Premium Quality men's t-shirt #goodproduct  #goodquality  #ordernasatiktokshop  #clicktheyellowbasket  #tiktokshop  #fyp,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@imaqueen031724/video/7485717811319295248?q=PH%20clothing%20brands%20online&t=1749784295637,0,17.45,6,6,4,20.14,0,1,0,31.71%,79,0
Tshirt for only 156 pesos tapos 4pcs na!! GRABE #buy1take3  #tshirt  #unisex,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@kimcyreen.09/video/7505012406792244487?q=PH%20clothing%20brands%20online&t=1749784295637,0,94.3,9,3,4,20.02,0,1,0,20.51%,80,0
JAG New Style T-shirt for Women #tshirt  #shirtforwomen  #womensshirt  #topsforwomen  #jag  #womenswear,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@_qwyniiee/video/7504943604729646344?q=PH%20clothing%20brands%20online&t=1749784295637,0,102.05,6,6,4,15.571,0,1,0,30.77%,81,0
New item alert 🥳🤩,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@fbpage_girlscornerph/video/7375388353342065926?q=PH%20clothing%20brands%20online&t=1749784295637,0,62.79,3,0,0,12.562,0.586,1,0,21.43%,82,0
Illest First Store in the Philippines!   #fyp  #fypシ  #Streetwear  #tshirt  #clothingbrand  #streetwear  #illest,TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@paolotolentino30/video/7422555996020608272?q=PH%20clothing%20brands%20online&t=1749784295637,0,87.95,6,7,5,15.138,0,1,0,15.15%,83,0
"Visit us at out flagship Store:  Drone Clothing Co. Arbortowne Plaza 2, Unit 207  Gen T De Leon Valenzuela City.  11:00 AM - 8:00 PM. We're open, daily.  #droneclothing  #drnfam  #localbrand  #streetwearph  #oversizedshirt  ",TikTok,PH clothing brands online,"June 10, 2025",https://www.tiktok.com/@droneclothingcoph/video/7283376057917394181?q=PH%20clothing%20brands%20online&t=1749784295637,3.7,47.83,27,5,4,13.65,0.103,1,0,19.67%,84,0
